name,measure,measure_info,geo_type_name,geo_place_name,data_value,Stations,Final Date
Ozone (O3),Mean,ppb,UHF42,East New York,33.5,Summer,2011
Ozone (O3),Mean,ppb,UHF42,Pelham - Throgs Neck,34.24,Summer,2011
Ozone (O3),Mean,ppb,UHF42,Pelham - Throgs Neck,33.63,Summer,2016
Ozone (O3),Mean,ppb,Borough,Staten Island,35.17,Summer,2010
Ozone (O3),Mean,ppb,Borough,Staten Island,34.16,Summer,2011
Ozone (O3),Mean,ppb,UHF42,East New York,34.26,Summer,2016
Ozone (O3),Mean,ppb,Borough,Staten Island,35.11,Summer,2016
Nitrogen dioxide (NO2),Mean,ppb,UHF42,East New York,23.34,Winter,2015
Nitrogen dioxide (NO2),Mean,ppb,UHF42,South Beach - Tottenville,20.59,Winter,2013
Nitrogen dioxide (NO2),Mean,ppb,UHF42,South Beach - Tottenville,17.21,Winter,2017
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Bayside - Little Neck,25.34,Winter,2008
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Bayside - Little Neck,25.08,Winter,2013
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Bayside - Little Neck,14.17,Annual,2019
Nitrogen dioxide (NO2),Mean,ppb,UHF42,South Beach - Tottenville,19.31,Winter,2008
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Williamsburg - Bushwick,32.79,Winter,2008
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Williamsburg - Bushwick,29.79,Winter,2013
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Upper West Side,30.99,Winter,2013
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Upper West Side,27.31,Winter,2017
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Pelham - Throgs Neck,19.03,Summer,2009
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Pelham - Throgs Neck,18.58,Annual,2013
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Pelham - Throgs Neck,27.63,Winter,2010
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Pelham - Throgs Neck,23.7,Winter,2014
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Pelham - Throgs Neck,18.72,Annual,2017
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Pelham - Throgs Neck,16.01,Annual,2021
Nitrogen dioxide (NO2),Mean,ppb,Borough,Staten Island,23.08,Winter,2010
Nitrogen dioxide (NO2),Mean,ppb,Borough,Staten Island,13.19,Summer,2009
Nitrogen dioxide (NO2),Mean,ppb,Borough,Staten Island,13.8,Annual,2013
Nitrogen dioxide (NO2),Mean,ppb,Borough,Staten Island,19.75,Winter,2014
Nitrogen dioxide (NO2),Mean,ppb,Borough,Staten Island,12.84,Annual,2021
Nitrogen dioxide (NO2),Mean,ppb,Borough,Staten Island,13.37,Annual,2017
Ozone (O3),Mean,ppb,Borough,Staten Island,29.81,Summer,2018
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Pelham - Throgs Neck,22.44,Winter,2011
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Pelham - Throgs Neck,23.85,Winter,2009
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Pelham - Throgs Neck,19.26,Annual,2014
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Pelham - Throgs Neck,14.14,Summer,2017
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Pelham - Throgs Neck,25.91,Winter,2016
Nitrogen dioxide (NO2),Mean,ppb,CD,Rockaway and Broad Channel (CD14),14.31,Winter,2017
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,South Beach - Tottenville,5.81,Annual,2019
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,South Beach - Tottenville,7.57,Winter,2017
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,Bayside - Little Neck,12.16,Winter,2008
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,Bayside - Little Neck,6.21,Annual,2019
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,Bayside - Little Neck,10.87,Winter,2013
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,Williamsburg - Bushwick,15.14,Winter,2008
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,Upper West Side,14.69,Winter,2008
Nitrogen dioxide (NO2),Mean,ppb,CD,Flushing and Whitestone (CD7),16.27,Annual,2019
Nitrogen dioxide (NO2),Mean,ppb,CD,Flushing and Whitestone (CD7),27.66,Winter,2008
Nitrogen dioxide (NO2),Mean,ppb,CD,Rockaway and Broad Channel (CD14),9.94,Annual,2019
Ozone (O3),Mean,ppb,CD,Upper West Side (CD7),28.7,Summer,2010
Ozone (O3),Mean,ppb,CD,Upper West Side (CD7),27.9,Summer,2011
Nitrogen dioxide (NO2),Mean,ppb,CD,Upper West Side (CD7),26.43,Winter,2015
Nitrogen dioxide (NO2),Mean,ppb,CD,Flushing and Whitestone (CD7),26.93,Winter,2013
Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,East New York,3.5,Annual,2005
Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,Pelham - Throgs Neck,4.4,Annual,2005
Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,Bayside - Little Neck,4.8,Annual,2005
Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,Upper West Side,4.2,Annual,2005
Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,Williamsburg - Bushwick,4.0,Annual,2005
Annual vehicle miles travelled (trucks),million miles,per km2,UHF42,East New York,0.8,Annual,2016
Nitrogen dioxide (NO2),Mean,ppb,CD,Flatbush and Midwood (CD14),29.5,Winter,2008
Nitrogen dioxide (NO2),Mean,ppb,CD,Flatbush and Midwood (CD14),27.8,Winter,2013
Nitrogen dioxide (NO2),Mean,ppb,CD,Flatbush and Midwood (CD14),15.8,Annual,2019
Nitrogen dioxide (NO2),Mean,ppb,CD,Sunset Park (CD7),30.46,Winter,2008
Nitrogen dioxide (NO2),Mean,ppb,CD,Sunset Park (CD7),27.81,Winter,2013
Nitrogen dioxide (NO2),Mean,ppb,CD,Sunset Park (CD7),18.52,Annual,2019
Nitrogen dioxide (NO2),Mean,ppb,CD,Kingsbridge Heights and Bedford (CD7),31.46,Winter,2008
Ozone (O3),Mean,ppb,CD,Flatbush and Midwood (CD14),25.58,Summer,2009
Ozone (O3),Mean,ppb,CD,Upper West Side (CD7),21.38,Summer,2009
Nitrogen dioxide (NO2),Mean,ppb,CD,Upper West Side (CD7),26.48,Annual,2013
Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,Pelham - Throgs Neck,162.5,Annual,2005
Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,Pelham - Throgs Neck,28.0,Annual,2005
Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,Bayside - Little Neck,23.4,Annual,2005
Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,South Beach - Tottenville,5.4,Annual,2005
Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,South Beach - Tottenville,23.6,Annual,2005
Nitrogen dioxide (NO2),Mean,ppb,CD,Kingsbridge Heights and Bedford (CD7),24.09,Winter,2017
Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Williamsburg - Bushwick,98.3,Annual,2005
Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,East New York,86.4,Annual,2005
Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Pelham - Throgs Neck,64.8,Annual,2005
Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Bayside - Little Neck,7.5,Annual,2005
Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Upper West Side,24.3,Annual,2005
Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,Staten Island,28.4,Annual,2005
Nitrogen dioxide (NO2),Mean,ppb,CD,Upper West Side (CD7),20.82,Annual,2019
Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,East New York,12.1,Annual,2005
Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Pelham - Throgs Neck,10.2,Annual,2005
Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Upper West Side,3.2,Annual,2005
Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Upper West Side,2.8,Annual,2009
Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Pelham - Throgs Neck,57.5,Annual,2009
Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",Borough,Staten Island,28.1,Annual,2009
Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,East New York,11.7,Annual,2012
Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,East New York,5.0,Annual,2015
Nitrogen dioxide (NO2),Mean,ppb,CD,Upper West Side (CD7),27.07,Annual,2012
Ozone (O3),Mean,ppb,CD,Upper West Side (CD7),28.13,Summer,2015
Ozone (O3),Mean,ppb,CD,Upper West Side (CD7),25.57,Summer,2019
Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Pelham - Throgs Neck,7.0,Annual,2015
Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Upper West Side,3.1,Annual,2012
Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Upper West Side,1.5,Annual,2015
Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,Staten Island,3.7,Annual,2015
Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,Staten Island,5.9,Annual,2012
Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",Borough,Staten Island,26.15,Annual,2012
Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Pelham - Throgs Neck,58.78,Annual,2012
Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Pelham - Throgs Neck,44.6,Annual,2015
Nitrogen dioxide (NO2),Mean,ppb,CD,Upper West Side (CD7),28.62,Annual,2010
Nitrogen dioxide (NO2),Mean,ppb,CD,Upper West Side (CD7),19.77,Summer,2015
Nitrogen dioxide (NO2),Mean,ppb,CD,Upper West Side (CD7),22.19,Annual,2018
Nitrogen dioxide (NO2),Mean,ppb,CD,Upper West Side (CD7),23.15,Annual,2016
Nitrogen dioxide (NO2),Mean,ppb,CD,Upper West Side (CD7),22.71,Summer,2013
Nitrogen dioxide (NO2),Mean,ppb,UHF42,East New York,24.54,Winter,2017
Nitrogen dioxide (NO2),Mean,ppb,UHF42,East New York,15.81,Annual,2019
Fine particles (PM 2.5),Mean,mcg/m3,CD,Flatbush and Midwood (CD14),12.75,Winter,2008
Nitrogen dioxide (NO2),Mean,ppb,UHF42,East New York,30.02,Winter,2008
Nitrogen dioxide (NO2),Mean,ppb,CD,Kingsbridge Heights and Bedford (CD7),20.94,Annual,2015
Nitrogen dioxide (NO2),Mean,ppb,CD,Kingsbridge Heights and Bedford (CD7),20.99,Winter,2018
Nitrogen dioxide (NO2),Mean,ppb,CD,Kingsbridge Heights and Bedford (CD7),17.86,Annual,2020
Nitrogen dioxide (NO2),Mean,ppb,CD,Upper West Side (CD7),25.25,Winter,2018
Fine particles (PM 2.5),Mean,mcg/m3,CD,Flatbush and Midwood (CD14),8.32,Winter,2017
Fine particles (PM 2.5),Mean,mcg/m3,CD,Flatbush and Midwood (CD14),6.2,Annual,2019
Fine particles (PM 2.5),Mean,mcg/m3,CD,Sunset Park (CD7),13.65,Winter,2008
Fine particles (PM 2.5),Mean,mcg/m3,CD,Sunset Park (CD7),12.62,Winter,2013
Fine particles (PM 2.5),Mean,mcg/m3,CD,Sunset Park (CD7),7.37,Annual,2019
Fine particles (PM 2.5),Mean,mcg/m3,CD,Kingsbridge Heights and Bedford (CD7),14.97,Winter,2008
Fine particles (PM 2.5),Mean,mcg/m3,CD,Kingsbridge Heights and Bedford (CD7),12.83,Winter,2013
Fine particles (PM 2.5),Mean,mcg/m3,CD,Kingsbridge Heights and Bedford (CD7),8.39,Winter,2017
Fine particles (PM 2.5),Mean,mcg/m3,CD,Kingsbridge Heights and Bedford (CD7),6.78,Annual,2019
Fine particles (PM 2.5),Mean,mcg/m3,CD,Flushing and Whitestone (CD7),12.79,Winter,2008
Fine particles (PM 2.5),Mean,mcg/m3,CD,Flushing and Whitestone (CD7),11.51,Winter,2013
Nitrogen dioxide (NO2),Mean,ppb,UHF42,East New York,27.88,Winter,2013
Nitrogen dioxide (NO2),Mean,ppb,Borough,Staten Island,21.79,Winter,2013
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Pelham - Throgs Neck,19.94,Annual,2012
Nitrogen dioxide (NO2),Mean,ppb,Borough,Staten Island,14.54,Annual,2012
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Pelham - Throgs Neck,17.88,Summer,2010
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Pelham - Throgs Neck,17.17,Summer,2011
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Pelham - Throgs Neck,22.02,Winter,2015
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Pelham - Throgs Neck,14.25,Summer,2016
Fine particles (PM 2.5),Mean,mcg/m3,CD,Upper West Side (CD7),9.22,Winter,2017
Fine particles (PM 2.5),Mean,mcg/m3,CD,Upper West Side (CD7),7.38,Annual,2019
Nitrogen dioxide (NO2),Mean,ppb,Borough,Staten Island,18.72,Winter,2020
Nitrogen dioxide (NO2),Mean,ppb,Borough,Staten Island,18.07,Winter,2015
Nitrogen dioxide (NO2),Mean,ppb,Borough,Staten Island,9.17,Summer,2016
Nitrogen dioxide (NO2),Mean,ppb,Borough,Staten Island,12.03,Summer,2010
Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,Upper West Side,15.3,Annual,2005
Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,Pelham - Throgs Neck,24.4,Annual,2005
Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,Williamsburg - Bushwick,31.6,Annual,2005
Fine particles (PM 2.5),Mean,mcg/m3,CD,Upper West Side (CD7),10.8,Winter,2011
Fine particles (PM 2.5),Mean,mcg/m3,CD,Upper West Side (CD7),10.42,Annual,2014
Fine particles (PM 2.5),Mean,mcg/m3,CD,Upper West Side (CD7),11.2,Winter,2009
Fine particles (PM 2.5),Mean,mcg/m3,CD,Upper West Side (CD7),12.13,Summer,2009
Fine particles (PM 2.5),Mean,mcg/m3,CD,Upper West Side (CD7),14.34,Winter,2010
Fine particles (PM 2.5),Mean,mcg/m3,CD,Upper West Side (CD7),10.35,Annual,2013
Fine particles (PM 2.5),Mean,mcg/m3,CD,Upper West Side (CD7),12.46,Summer,2011
Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,Williamsburg - Bushwick,37.8,Annual,2005
Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,East New York,32.8,Annual,2005
Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,Pelham - Throgs Neck,28.4,Annual,2005
Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,Bayside - Little Neck,18.3,Annual,2005
Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,Upper West Side,18.4,Annual,2005
Nitrogen dioxide (NO2),Mean,ppb,Borough,Staten Island,17.93,Winter,2011
Nitrogen dioxide (NO2),Mean,ppb,Borough,Staten Island,18.72,Winter,2016
Nitrogen dioxide (NO2),Mean,ppb,Borough,Staten Island,14.18,Annual,2014
Nitrogen dioxide (NO2),Mean,ppb,Borough,Staten Island,8.23,Summer,2018
Fine particles (PM 2.5),Mean,mcg/m3,CD,Upper West Side (CD7),13.02,Summer,2010
Fine particles (PM 2.5),Mean,mcg/m3,CD,Upper West Side (CD7),10.44,Annual,2012
Fine particles (PM 2.5),Mean,mcg/m3,CD,Upper West Side (CD7),12.58,Winter,2012
Fine particles (PM 2.5),Mean,mcg/m3,CD,Upper West Side (CD7),10.98,Annual,2010
Fine particles (PM 2.5),Mean,mcg/m3,CD,Upper West Side (CD7),10.39,Summer,2015
Fine particles (PM 2.5),Mean,mcg/m3,CD,Kingsbridge Heights and Bedford (CD7),9.0,Summer,2014
Fine particles (PM 2.5),Mean,mcg/m3,CD,Kingsbridge Heights and Bedford (CD7),9.34,Annual,2015
Fine particles (PM 2.5),Mean,mcg/m3,CD,Kingsbridge Heights and Bedford (CD7),6.05,Annual,2020
Fine particles (PM 2.5),Mean,mcg/m3,CD,Flushing and Whitestone (CD7),8.23,Summer,2014
Fine particles (PM 2.5),Mean,mcg/m3,CD,Flushing and Whitestone (CD7),8.48,Annual,2015
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,Williamsburg - Bushwick,7.5,Annual,2019
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,Williamsburg - Bushwick,9.42,Winter,2017
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,Upper West Side,13.77,Winter,2013
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,Upper West Side,9.21,Winter,2017
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,East New York,6.56,Annual,2019
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,East New York,11.03,Winter,2013
Fine particles (PM 2.5),Mean,mcg/m3,CD,Upper West Side (CD7),8.16,Winter,2018
Fine particles (PM 2.5),Mean,mcg/m3,CD,Upper West Side (CD7),6.35,Annual,2020
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,Pelham - Throgs Neck,6.74,Annual,2019
Fine particles (PM 2.5),Mean,mcg/m3,Borough,Staten Island,11.82,Winter,2008
Fine particles (PM 2.5),Mean,mcg/m3,Borough,Staten Island,5.92,Annual,2019
Fine particles (PM 2.5),Mean,mcg/m3,Borough,Staten Island,7.79,Winter,2017
Ozone (O3),Mean,ppb,UHF42,East New York,32.58,Summer,2015
Ozone (O3),Mean,ppb,Borough,Staten Island,32.59,Summer,2015
Ozone (O3),Mean,ppb,Borough,Staten Island,29.29,Summer,2019
Nitrogen dioxide (NO2),Mean,ppb,Borough,Staten Island,8.85,Summer,2015
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Pelham - Throgs Neck,21.04,Annual,2010
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Pelham - Throgs Neck,15.12,Summer,2015
Fine particles (PM 2.5),Mean,mcg/m3,Borough,Staten Island,7.98,Annual,2013
Fine particles (PM 2.5),Mean,mcg/m3,Borough,Staten Island,6.15,Annual,2021
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,Pelham - Throgs Neck,6.6,Annual,2021
Fine particles (PM 2.5),Mean,mcg/m3,Borough,Staten Island,11.68,Winter,2010
Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,Pelham - Throgs Neck,2.8,Annual,2015
Boiler Emissions- Total SO2 Emissions,Number per km2,number,Borough,Staten Island,0.1,Annual,2015
Fine particles (PM 2.5),Mean,mcg/m3,Borough,Staten Island,8.35,Annual,2012
Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,Pelham - Throgs Neck,4.4,Annual,2013
Nitrogen dioxide (NO2),Mean,ppb,Borough,Staten Island,15.35,Annual,2010
Nitrogen dioxide (NO2),Mean,ppb,Borough,Staten Island,19.13,Winter,2012
Nitrogen dioxide (NO2),Mean,ppb,Borough,Staten Island,9.84,Summer,2019
Ozone (O3),Mean,ppb,UHF42,Pelham - Throgs Neck,30.29,Summer,2021
Nitrogen dioxide (NO2),Mean,ppb,Borough,Staten Island,7.72,Summer,2021
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Williamsburg - Bushwick,25.75,Annual,2011
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Pelham - Throgs Neck,16.09,Summer,2012
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Pelham - Throgs Neck,14.69,Summer,2013
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Pelham - Throgs Neck,17.92,Annual,2016
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Pelham - Throgs Neck,16.89,Annual,2018
Fine particles (PM 2.5),Mean,mcg/m3,CD,Upper West Side (CD7),11.38,Summer,2013
Fine particles (PM 2.5),Mean,mcg/m3,CD,Upper West Side (CD7),11.44,Summer,2012
Fine particles (PM 2.5),Mean,mcg/m3,CD,Upper West Side (CD7),8.49,Annual,2016
Boiler Emissions- Total SO2 Emissions,Number per km2,number,Borough,Staten Island,0.1,Annual,2013
Fine particles (PM 2.5),Mean,mcg/m3,Borough,Staten Island,11.43,Summer,2010
Fine particles (PM 2.5),Mean,mcg/m3,Borough,Staten Island,7.46,Winter,2015
Fine particles (PM 2.5),Mean,mcg/m3,Borough,Staten Island,11.09,Summer,2011
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,Pelham - Throgs Neck,6.56,Winter,2020
Nitrogen dioxide (NO2),Mean,ppb,Borough,Staten Island,10.64,Summer,2012
Nitrogen dioxide (NO2),Mean,ppb,Borough,Staten Island,13.47,Annual,2016
Nitrogen dioxide (NO2),Mean,ppb,Borough,Staten Island,10.01,Summer,2013
Nitrogen dioxide (NO2),Mean,ppb,Borough,Staten Island,12.92,Annual,2018
Nitrogen dioxide (NO2),Mean,ppb,UHF42,East New York,19.09,Annual,2015
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Pelham - Throgs Neck,20.36,Winter,2018
Nitrogen dioxide (NO2),Mean,ppb,UHF42,East New York,22.9,Annual,2011
Nitrogen dioxide (NO2),Mean,ppb,UHF42,East New York,23.9,Annual,2009
Fine particles (PM 2.5),Mean,mcg/m3,Borough,Staten Island,6.58,Summer,2020
Fine particles (PM 2.5),Mean,mcg/m3,Borough,Staten Island,8.41,Annual,2014
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,Pelham - Throgs Neck,7.14,Summer,2020
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,Pelham - Throgs Neck,8.39,Summer,2018
Ozone (O3),Mean,ppb,UHF34,Sunset Park,29.49,Summer,2018
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,Pelham - Throgs Neck,7.81,Summer,2019
Fine particles (PM 2.5),Mean,mcg/m3,Borough,Staten Island,8.8,Annual,2010
Fine particles (PM 2.5),Mean,mcg/m3,Borough,Staten Island,7.38,Summer,2019
Fine particles (PM 2.5),Mean,mcg/m3,Borough,Staten Island,8.68,Summer,2015
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,Pelham - Throgs Neck,7.28,Winter,2019
Fine particles (PM 2.5),Mean,mcg/m3,Borough,Staten Island,9.72,Winter,2012
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,East New York,7.8,Annual,2016
Fine particles (PM 2.5),Mean,mcg/m3,Borough,Staten Island,6.84,Annual,2016
Fine particles (PM 2.5),Mean,mcg/m3,Borough,Staten Island,6.4,Annual,2018
